timestamps,open,high,low,close,volume,amount
2025-06-13 12:00:00,105099.63,105358.16,104880.0,104914.44,171.07824926,17974003.939002715
2025-06-13 13:00:00,104914.45,105373.53,104719.01,104790.71,365.03245574,38309946.336250946
2025-06-13 14:00:00,104796.86,105067.4,104150.0,105015.03,375.23976601,39309113.18273411
2025-06-13 15:00:00,105017.27,105825.22,104907.5,105503.6,695.92624556,73290357.32934289
2025-06-13 16:00:00,105503.6,106041.61,105353.73,105851.59,391.30332932,41355922.465198636
2025-06-13 17:00:00,105851.59,105851.59,104932.12,105443.1,260.80842829,27520401.029789485
2025-06-13 18:00:00,105443.09,105550.64,104699.57,105236.87,378.38062115,39817954.79634377
2025-06-13 19:00:00,105240.81,105500.0,104942.28,105153.75,219.6500262,23109205.7329813
2025-06-13 20:00:00,105164.62,105569.28,105055.36,105480.93,195.86684528,20628215.781451553
2025-06-13 21:00:00,105480.92,105848.85,105371.61,105669.7,101.67024475,10735642.769730458
2025-06-13 22:00:00,105669.68,105911.03,105594.05,105805.36,106.97547638,11312124.959067391
2025-06-13 23:00:00,105805.36,106233.0,105805.36,106118.7,123.54346591,13094446.695597775
2025-06-14 00:00:00,106114.53,106264.36,105733.07,105860.44,257.279268,27269827.181050804
2025-06-14 01:00:00,105860.12,105860.12,105481.69,105520.65,101.43743399,10719973.451208122
2025-06-14 02:00:00,105520.94,105676.05,105373.01,105442.14,45.78827887,4830802.38821137
2025-06-14 03:00:00,105442.14,105516.01,105251.34,105296.44,40.76293822,4295455.045988412
2025-06-14 04:00:00,105296.44,105475.47,105269.12,105425.45,59.96031904,6317816.151366445
2025-06-14 05:00:00,105425.46,105471.93,105300.33,105342.51,46.2396908,4872972.473740221
2025-06-14 06:00:00,105342.5,105394.92,105157.55,105157.55,58.42811447,6150326.20911049
2025-06-14 07:00:00,105155.89,105200.89,104836.25,105126.03,77.51933537,8145713.543635788
2025-06-14 08:00:00,105126.03,105194.28,104914.98,105154.95,23.63858461,2484357.5643645516
2025-06-14 09:00:00,105156.18,105181.87,104894.75,104918.82,42.53584839,4467876.402283222
2025-06-14 10:00:00,104918.81,105173.68,104875.43,105054.4,65.78470169,6907760.75608543
2025-06-14 11:00:00,105054.4,105157.94,104998.0,105130.39,84.09402411,8837035.87075875
2025-06-14 12:00:00,105130.38,105154.13,104788.0,105099.3,98.72920986,10370807.70168651
2025-06-14 13:00:00,105099.31,105186.06,104945.22,105074.09,49.94786111,5248329.945130748
2025-06-14 14:00:00,105074.09,105125.8,104891.36,104973.96,48.45173241,5088221.787417614
2025-06-14 15:00:00,104973.95,105043.49,104680.39,104889.39,94.44465749,9906942.82002032
2025-06-14 16:00:00,104889.39,104966.07,104410.29,104500.9,150.4338623,15749171.140483074
2025-06-14 17:00:00,104500.88,104778.89,104444.0,104660.81,72.08003839,7539294.147046006
2025-06-14 18:00:00,104660.81,105037.3,104377.14,104938.41,301.2894074,31561094.328476276
2025-06-14 19:00:00,104938.41,105096.07,104690.83,104706.36,112.01574562,11745737.812922947
2025-06-14 20:00:00,104706.35,105048.21,104351.72,104944.7,137.91957624,14448833.39613918
2025-06-14 21:00:00,104944.69,105523.1,104899.23,105382.68,158.20541309,16641220.023998395
2025-06-14 22:00:00,105382.17,105545.42,105333.01,105477.75,79.77962025,8411531.351965396
2025-06-14 23:00:00,105477.75,105536.65,105393.92,105465.42,49.72136351,5244034.395465807
2025-06-15 00:00:00,105465.42,105728.48,105296.28,105695.89,79.72567713,8414767.576400895
2025-06-15 01:00:00,105695.89,105747.02,105423.52,105474.35,64.49765363,6809997.335566008
2025-06-15 02:00:00,105474.35,105688.82,105468.64,105527.78,42.59449688,4495418.83477927
2025-06-15 03:00:00,105527.79,105638.4,105512.78,105534.24,24.1769311,2551954.9219199577
2025-06-15 04:00:00,105534.24,105629.08,105531.17,105620.25,29.91829056,3158733.7747727134
2025-06-15 05:00:00,105620.25,106150.99,105547.26,106115.74,65.26010342,6908340.573492275
2025-06-15 06:00:00,106126.56,106184.13,105469.75,105493.9,62.36600165,6599482.046710664
2025-06-15 07:00:00,105493.9,105515.15,105254.85,105470.67,40.69983189,4291131.525300359
2025-06-15 08:00:00,105465.85,105533.06,105173.71,105236.83,37.56079019,3957117.983883324
2025-06-15 09:00:00,105236.83,105236.83,104900.02,104963.99,63.32258866,6654217.343928206
2025-06-15 10:00:00,104963.99,105235.76,104955.92,105153.21,31.93084818,3355204.7589964597
2025-06-15 11:00:00,105153.21,105210.58,104936.25,105011.89,46.01301429,4834954.7103368705
2025-06-15 12:00:00,105011.89,105341.94,104980.41,105329.32,70.98512414,7465213.756943584
2025-06-15 13:00:00,105329.32,105693.79,105257.21,105565.67,99.69604158,10514093.839849066
2025-06-15 14:00:00,105565.68,105896.75,105335.88,105685.71,94.31975088,9962146.879295235
2025-06-15 15:00:00,105685.73,105848.34,105560.0,105597.85,54.96896556,5808734.3982425695
2025-06-15 16:00:00,105597.86,105720.55,105355.31,105605.84,73.97835265,7809886.551641708
2025-06-15 17:00:00,105605.83,105818.46,105500.0,105719.55,79.30925362,8379891.874372676
2025-06-15 18:00:00,105719.5,105728.8,105492.03,105513.59,66.82176883,7057279.545891827
2025-06-15 19:00:00,105513.56,105611.91,105103.16,105333.91,106.04243895,11175879.977889234
2025-06-15 20:00:00,105333.93,105333.93,104615.66,104762.86,128.37000255,13480338.717929568
2025-06-15 21:00:00,104762.85,104861.08,104505.05,104814.61,113.25065809,11861409.317521784
2025-06-15 22:00:00,104814.6,105393.0,104751.35,105284.87,170.13737628,17874795.23317115
2025-06-15 23:00:00,105284.87,105641.29,105230.07,105599.25,76.86349156,8104399.694340937
2025-06-16 00:00:00,105600.21,105796.91,105362.31,105448.09,127.98630505,13509195.112280995
2025-06-16 01:00:00,105442.18,105914.28,104982.26,105824.33,198.27984678,20926606.21754437
2025-06-16 02:00:00,105824.32,105999.0,105691.06,105803.1,115.75586505,12250370.272046518
2025-06-16 03:00:00,105803.09,105999.0,105722.77,105935.25,78.91615688,8354461.118295514
2025-06-16 04:00:00,105940.18,106457.31,105886.3,106426.95,164.61739202,17478693.595421076
2025-06-16 05:00:00,106429.68,106821.98,106332.98,106597.74,132.68580784,14137088.344368463
2025-06-16 06:00:00,106597.74,106798.85,106525.01,106599.38,105.95815209,11298343.717103964
2025-06-16 07:00:00,106599.62,107299.99,106599.62,107080.07,197.58109611,21120396.69198663
2025-06-16 08:00:00,107080.07,107257.62,106957.22,107197.94,86.9355933,9312820.034889476
2025-06-16 09:00:00,107197.94,107269.22,106895.03,106972.99,110.10761065,11790740.806784416
2025-06-16 10:00:00,106976.42,107234.54,106750.0,106849.0,97.63692925,10442512.69924133
2025-06-16 11:00:00,106856.72,106983.37,106577.52,106900.0,114.8117165,12265267.073694391
2025-06-16 12:00:00,106900.0,106917.73,106600.01,106697.02,82.29412122,8787258.458572801
2025-06-16 13:00:00,106697.01,107213.28,106506.75,107194.33,329.44912023,35219047.41171125
2025-06-16 14:00:00,107180.95,107868.12,106800.99,107574.63,745.60660541,80045471.3475354
2025-06-16 15:00:00,107574.63,107762.74,107337.01,107478.21,323.0359275,34738685.21929431
2025-06-16 16:00:00,107479.94,107955.0,107347.82,107816.53,311.59697009,33543358.521726314
2025-06-16 17:00:00,107816.53,108074.44,107657.93,107790.18,296.68609036,31993076.316169817
2025-06-16 18:00:00,107790.17,108338.94,107724.06,108313.05,271.34632645,29316679.053195626
2025-06-16 19:00:00,108313.04,108952.21,108313.04,108699.51,756.23359683,82103865.67935485
2025-06-16 20:00:00,108699.54,108900.0,108449.79,108845.46,339.65165313,36928183.59028105
2025-06-16 21:00:00,108840.72,108887.33,108367.6,108563.94,171.86294563,18675469.370932024
2025-06-16 22:00:00,108563.95,109000.0,107467.49,107735.9,472.60406942,51131901.49901718
2025-06-16 23:00:00,107737.66,108045.0,106738.56,106853.38,321.34379562,34494215.92670481
2025-06-17 00:00:00,106853.38,107318.96,106147.24,107273.22,519.21329834,55502967.008609
2025-06-17 01:00:00,107273.22,107458.24,106967.63,107232.37,149.6047033,16042540.952333957
2025-06-17 02:00:00,107232.37,107626.02,106600.36,107517.68,168.80000144,18102805.50043151
2025-06-17 03:00:00,107517.69,107792.9,107391.45,107630.24,129.84819682,13969467.647859836
2025-06-17 04:00:00,107630.25,107764.13,107333.35,107362.47,86.02713287,9249856.695371218
2025-06-17 05:00:00,107361.57,107438.64,107066.0,107150.71,83.85353828,8993646.680996925
2025-06-17 06:00:00,107150.68,107274.04,106744.01,106868.23,128.13165699,13711271.234440587
2025-06-17 07:00:00,106869.9,106910.74,106501.0,106792.45,108.469901,11581171.065491272
2025-06-17 08:00:00,106792.45,106862.77,106518.08,106586.8,94.4189887,10073564.264877716
2025-06-17 09:00:00,106592.24,106719.83,106081.16,106188.35,170.328884,18122208.893089175
2025-06-17 10:00:00,106188.35,106281.32,105763.36,105970.34,181.46670331,19244696.77172304
2025-06-17 11:00:00,105970.33,105983.67,105515.89,105659.83,157.5092051,16661706.462846395
2025-06-17 12:00:00,105659.35,105887.83,105454.59,105540.7,166.51073547,17589464.361752603
2025-06-17 13:00:00,105540.7,105794.13,105208.38,105373.47,298.76000241,31512957.083404806
2025-06-17 14:00:00,105373.31,105724.72,104783.25,104861.0,467.76248562,49201863.67455651
2025-06-17 15:00:00,104861.0,104986.45,104133.12,104246.81,779.46914687,81498834.77156883
2025-06-17 16:00:00,104250.0,104505.31,103500.0,103643.33,892.39557858,92786526.86835879
2025-06-17 17:00:00,103643.32,104266.67,103363.3,103822.11,706.94050093,73361937.50243467
2025-06-17 18:00:00,103822.16,104452.0,103625.17,104448.32,375.15618353,39048848.84892105
2025-06-17 19:00:00,104441.64,105377.0,104433.12,104705.02,1317.3103646,137974027.15336052
2025-06-17 20:00:00,104705.02,104926.69,104266.12,104388.35,219.16669585,22918599.99757959
2025-06-17 21:00:00,104388.35,104866.04,104279.71,104591.9,199.54457126,20858693.35066469
2025-06-17 22:00:00,104586.01,104773.8,104222.06,104253.55,180.64663112,18870140.246402565
2025-06-17 23:00:00,104253.55,104758.25,104236.76,104590.44,107.61131804,11241051.37962889
2025-06-18 00:00:00,104590.44,104889.94,104389.78,104856.06,122.78373596,12853192.409002218
2025-06-18 01:00:00,104853.71,105221.11,104701.88,104817.94,156.2055723,16385755.218803119
2025-06-18 02:00:00,104817.94,105120.0,104710.38,104872.56,117.99647319,12375496.067391302
2025-06-18 03:00:00,104872.57,105279.5,104862.88,105207.65,94.98642722,9978860.852774791
2025-06-18 04:00:00,105206.53,105541.07,105077.53,105479.87,87.62888791,9229622.155230638
2025-06-18 05:00:00,105479.85,105603.63,105400.76,105437.95,62.81098721,6625337.319926297
2025-06-18 06:00:00,105438.52,105564.01,104914.33,104990.27,92.8184285,9766984.587761302
2025-06-18 07:00:00,104990.27,105035.9,104731.26,104996.51,74.10120502,7776068.191473194
2025-06-18 08:00:00,104996.5,105336.17,104749.75,104977.93,85.60117792,8989415.189371867
2025-06-18 09:00:00,104982.22,105159.7,104585.56,104707.41,98.49061359,10327599.919288538
2025-06-18 10:00:00,104707.42,104829.36,104191.62,104288.91,178.46662272,18650534.388549823
2025-06-18 11:00:00,104284.0,104887.76,104205.54,104858.58,142.64456159,14914768.435951961
2025-06-18 12:00:00,104858.58,104932.84,104500.0,104539.48,117.84315297,12339088.454315692
2025-06-18 13:00:00,104534.02,104579.95,103837.75,104460.85,346.89943149,36200045.80744495
2025-06-18 14:00:00,104460.86,105348.75,104233.5,104646.82,358.65862936,37541689.10515859
2025-06-18 15:00:00,104646.82,105014.67,104161.37,104823.0,269.08380409,28162705.14383239
2025-06-18 16:00:00,104823.25,104876.98,104366.46,104446.91,149.89159488,15682917.745742593
2025-06-18 17:00:00,104446.92,104540.93,103627.0,104366.33,330.57581835,34460973.703762166
2025-06-18 18:00:00,104356.73,104732.42,103591.08,103641.86,399.06583191,41534980.29708997
2025-06-18 19:00:00,103641.85,104475.67,103512.38,103818.67,598.65887569,62177993.455804564
2025-06-18 20:00:00,103818.67,105042.08,103645.68,104840.57,421.42391881,43970002.060899265
2025-06-18 21:00:00,104840.58,105179.99,104391.81,105116.71,295.58695493,31001831.55441348
2025-06-18 22:00:00,105115.93,105183.0,104823.33,104855.27,190.62049259,20014080.911332875
2025-06-18 23:00:00,104853.65,105005.0,104656.4,104915.6,125.30062924,13138731.091885554
2025-06-19 00:00:00,104915.6,105266.61,104705.43,104995.97,131.83721973,13839071.938148905
2025-06-19 01:00:00,104995.97,105013.42,104496.36,104649.11,157.18135273,16470831.97453844
2025-06-19 02:00:00,104649.12,105070.74,104490.77,104742.32,201.03985097,21056559.657860465
2025-06-19 03:00:00,104742.31,105138.04,104742.31,105129.91,81.55355069,8558078.123688191
2025-06-19 04:00:00,105129.91,105137.48,104816.94,105109.79,95.54455172,10036814.707694972
2025-06-19 05:00:00,105108.62,105247.99,104850.34,104919.13,72.29029611,7592759.681683387
2025-06-19 06:00:00,104919.14,105011.06,104643.73,104733.6,41.71962778,4373338.519237797
2025-06-19 07:00:00,104733.61,104892.46,104636.53,104662.53,41.00761812,4294780.437977838
2025-06-19 08:00:00,104662.53,105016.0,104648.35,104761.56,40.88693329,4283810.272222542
2025-06-19 09:00:00,104758.09,105053.64,104741.63,105025.78,49.32587286,5174026.828587035
2025-06-19 10:00:00,105011.45,105100.0,104867.77,104941.84,43.82500326,4600760.455860665
2025-06-19 11:00:00,104941.85,104942.75,104750.0,104802.4,33.46167067,3508765.6902031973
2025-06-19 12:00:00,104802.39,104946.45,104689.06,104775.18,83.67011625,8768901.784280138
2025-06-19 13:00:00,104775.19,104822.79,104261.8,104304.63,105.88034442,11068847.938746523
2025-06-19 14:00:00,104304.62,104711.11,104121.84,104171.72,143.38616184,14959094.348318871
2025-06-19 15:00:00,104174.55,104489.58,104100.0,104127.74,183.31006533,19105118.981311467
2025-06-19 16:00:00,104127.73,104459.5,103949.28,104033.85,122.10405678,12716232.722576259
2025-06-19 17:00:00,104029.62,104861.57,103916.37,104535.56,148.67650666,15512279.290046295
2025-06-19 18:00:00,104538.64,104734.49,104311.3,104409.99,96.07526534,10039731.20303485
2025-06-19 19:00:00,104410.0,104499.18,104138.95,104269.56,98.81198012,10308996.822001081
2025-06-19 20:00:00,104275.19,104538.61,104161.98,104300.81,67.43859001,7035136.218445215
2025-06-19 21:00:00,104294.27,104449.27,104236.47,104349.62,66.44229611,6932084.712984185
2025-06-19 22:00:00,104351.01,104800.0,104351.01,104620.34,92.43270971,9662045.681285027
2025-06-19 23:00:00,104617.7,104919.39,104480.78,104671.9,81.15677957,8494878.343026
2025-06-20 00:00:00,104671.4,104857.11,104583.95,104715.34,64.7493371,6779705.602262846
2025-06-20 01:00:00,104720.22,104822.01,104406.53,104807.97,59.14767793,6192122.049264992
2025-06-20 02:00:00,104807.97,104830.0,104516.13,104654.78,61.38928428,6427594.348327101
2025-06-20 03:00:00,104654.76,104728.48,104516.44,104618.04,56.36427106,5897361.553373296
2025-06-20 04:00:00,104618.05,104638.27,104250.0,104275.83,67.64881058,7065616.382263787
2025-06-20 05:00:00,104275.83,104617.9,104271.15,104617.65,58.66968775,6127792.6456262525
2025-06-20 06:00:00,104617.65,104789.52,104617.65,104743.49,51.65633723,5408009.260649295
2025-06-20 07:00:00,104743.49,105848.76,104656.2,105837.99,255.70220942,26918183.266200565
2025-06-20 08:00:00,105837.99,106553.86,105810.13,105980.34,377.71632971,40055147.25956818
2025-06-20 09:00:00,105980.37,106106.08,105770.75,105961.74,90.69300061,9609352.845987389
2025-06-20 10:00:00,105957.65,106200.0,105842.74,105978.82,73.56344708,7797343.044463802
2025-06-20 11:00:00,105978.81,106100.0,105820.47,106001.7,99.71225191,10567030.325663969
2025-06-20 12:00:00,106001.71,106130.99,105879.9,105994.06,123.80062205,13123072.065335713
2025-06-20 13:00:00,106001.43,106167.9,105388.89,105686.0,290.23785193,30710373.31364708
2025-06-20 14:00:00,105682.03,105822.82,103864.03,103928.42,454.53877298,47646720.06395674
2025-06-20 15:00:00,103929.88,104650.13,103890.21,104244.14,320.01227707,33338427.807841934
2025-06-20 16:00:00,104244.15,104289.97,103631.71,103692.21,246.8281375,25661366.36940013
2025-06-20 17:00:00,103682.18,103785.18,102357.25,103283.32,925.38875439,95571358.19283283
2025-06-20 18:00:00,103283.32,103455.28,103050.0,103197.42,335.98646298,34689428.02999688
2025-06-20 19:00:00,103196.06,103524.99,103003.24,103326.33,477.51179633,49309135.88285505
2025-06-20 20:00:00,103326.33,103843.48,103304.47,103721.31,168.91726186,17491196.2343218
2025-06-20 21:00:00,103721.36,103756.62,103363.16,103547.81,94.21372308,9760281.445677992
2025-06-20 22:00:00,103547.81,103553.92,102994.52,103127.23,202.32455971,20901314.663208496
2025-06-20 23:00:00,103127.22,103359.99,102980.0,103317.8,90.86339722,9376762.082522918
2025-06-21 00:00:00,103317.79,103366.66,103133.91,103280.05,74.30340993,7673655.124915303
2025-06-21 01:00:00,103280.04,103550.78,103163.95,103546.9,69.45606044,7180743.806494635
2025-06-21 02:00:00,103550.77,103569.77,103394.16,103528.67,45.17287333,4675882.176534081
2025-06-21 03:00:00,103528.67,103722.23,103512.47,103515.31,61.82516145,6403211.569073222
2025-06-21 04:00:00,103514.96,103556.56,103354.0,103414.89,51.15751534,5292761.780721723
2025-06-21 05:00:00,103414.87,103523.24,103370.98,103451.68,28.00473604,2896815.2868892876
2025-06-21 06:00:00,103456.22,103637.07,103345.47,103603.89,53.90526425,5579769.614755066
2025-06-21 07:00:00,103603.88,103609.71,103394.24,103475.28,24.47728617,2533907.695408397
2025-06-21 08:00:00,103475.27,103850.65,103475.27,103836.14,43.29616301,4488051.357427791
2025-06-21 09:00:00,103836.14,103978.93,103678.92,103870.29,56.22865704,5838843.911696632
2025-06-21 10:00:00,103866.35,104013.64,103790.65,103861.26,42.48958042,4413944.02053135
2025-06-21 11:00:00,103861.26,103950.95,103750.01,103897.18,39.33852835,4085890.346293497
2025-06-21 12:00:00,103897.18,103968.39,103767.24,103826.04,67.66369892,7027870.63501236
2025-06-21 13:00:00,103826.05,103900.27,103562.7,103595.86,130.84844358,13571760.20321877
2025-06-21 14:00:00,103595.87,103799.99,103411.37,103584.37,114.7688817,11889815.129468428
2025-06-21 15:00:00,103584.37,103717.61,103307.32,103587.05,105.8234163,10957918.193997625
2025-06-21 16:00:00,103587.05,103686.64,103462.51,103512.74,91.91898974,9519336.01641647
2025-06-21 17:00:00,103512.11,103632.93,103172.32,103209.11,79.66129683,8235513.718433022
2025-06-21 18:00:00,103209.11,103461.51,102625.0,102684.2,197.30971624,20321905.34520157
2025-06-21 19:00:00,102684.19,102786.48,102217.08,102272.72,278.42914593,28536235.881790344
2025-06-21 20:00:00,102267.48,102913.52,102219.1,102795.05,355.93934,36501147.74055025
2025-06-21 21:00:00,102794.98,102856.23,101126.0,101479.07,586.53222985,59863866.56466649
2025-06-21 22:00:00,101479.07,102034.33,101447.53,101810.83,245.00204203,24914977.960034274
2025-06-21 23:00:00,101810.08,102335.29,100919.19,102160.03,443.960838,45197942.5576516
2025-06-22 00:00:00,102160.36,103417.0,101870.48,102908.7,521.95283811,53546690.17249993
2025-06-22 01:00:00,102898.38,103052.57,102261.29,102433.19,252.39134143,25910837.732449792
2025-06-22 02:00:00,102429.26,102935.07,101916.42,102381.14,337.87747444,34603881.19187927
2025-06-22 03:00:00,102381.13,102653.01,102161.34,102416.01,129.18082914,13228487.975867704
2025-06-22 04:00:00,102416.01,102825.36,102289.93,102582.11,74.61548259,7650202.500945132
2025-06-22 05:00:00,102582.1,102966.95,102582.1,102890.06,73.19336695,7521006.561940753
2025-06-22 06:00:00,102887.35,102990.17,102728.23,102782.97,78.3387158,8056916.004851444
2025-06-22 07:00:00,102782.98,102805.14,102300.01,102468.55,89.16172271,9147027.12858905
2025-06-22 08:00:00,102465.65,102743.94,102338.03,102741.71,51.89663959,5323159.371658144
2025-06-22 09:00:00,102741.4,102840.0,102111.8,102232.26,86.34031716,8848273.557089724
2025-06-22 10:00:00,102232.82,102573.96,102179.75,102525.15,54.24077365,5553057.5854778085
2025-06-22 11:00:00,102525.15,102800.32,102457.65,102765.41,70.95380533,7282495.119034416
2025-06-22 12:00:00,102765.4,102859.11,102591.09,102779.22,97.29374153,9996805.946812218
2025-06-22 13:00:00,102779.21,102840.0,100312.1,100883.33,606.35548025,61668571.60248273
2025-06-22 14:00:00,100879.85,101270.22,99100.01,99660.81,1384.76687628,138792030.20298368
2025-06-22 15:00:00,99660.81,99847.38,98948.54,98950.3,677.34708676,67295623.50711098
2025-06-22 16:00:00,98948.54,99725.0,98700.01,99698.88,755.79868863,75026705.47128187
2025-06-22 17:00:00,99700.98,100400.74,99450.0,99521.3,390.15618668,38925201.92251784
2025-06-22 18:00:00,99521.3,99823.5,99379.0,99463.75,197.39689444,19650246.443668056
2025-06-22 19:00:00,99463.75,99492.3,98825.46,98914.74,245.84889759,24381833.93514676
2025-06-22 20:00:00,98914.75,99791.35,98225.01,99566.57,506.66140109,50222517.51943362
2025-06-22 21:00:00,99570.29,99698.6,99039.29,99214.23,214.30128089,21297390.411369935
2025-06-22 22:00:00,99212.39,101016.54,99153.84,101016.54,688.57830868,68926569.91910975
2025-06-22 23:00:00,101016.54,101086.49,100684.93,100996.87,287.61059474,29033198.775822446
2025-06-23 00:00:00,100996.87,101682.99,100522.05,100959.18,309.68191456,31290345.035464115
2025-06-23 01:00:00,100959.18,101155.12,100588.66,101150.06,212.21990303,21426412.185693163
2025-06-23 02:00:00,101142.61,101431.81,100958.03,101326.54,166.79267794,16881878.782545917
2025-06-23 03:00:00,101326.53,101407.85,101111.58,101200.0,106.53973916,10788372.73155295
2025-06-23 04:00:00,101199.99,101363.67,101020.2,101215.05,105.92827769,10719912.836772328
2025-06-23 05:00:00,101220.21,101885.91,101220.2,101804.66,165.67769985,16821711.651056588
2025-06-23 06:00:00,101805.41,102111.2,101674.93,101977.08,185.50293265,18901293.56652836
2025-06-23 07:00:00,101982.51,102177.39,101786.47,101976.06,137.17447454,13989136.247082483
2025-06-23 08:00:00,101976.06,102118.65,101781.89,101903.31,97.58029065,9947820.53475771
2025-06-23 09:00:00,101903.31,101917.33,101420.43,101594.96,189.69616958,19293809.134533495
2025-06-23 10:00:00,101594.97,101624.76,101235.46,101499.77,101.78956899,10330495.101938173
2025-06-23 11:00:00,101499.88,101611.96,101140.81,101328.51,243.15378599,24654648.645053986
2025-06-23 12:00:00,101328.54,101727.27,101144.35,101717.62,180.64452049,18331705.68161633
2025-06-23 13:00:00,101714.14,102521.28,100835.89,102398.63,575.31130894,58605516.133775815
2025-06-23 14:00:00,102407.01,102662.55,101548.0,101679.47,593.36128695,60566912.794665694
2025-06-23 15:00:00,101679.48,102109.52,101351.27,101479.84,293.6301325,29848979.19411614
2025-06-23 16:00:00,101479.84,101509.81,99677.07,100743.4,972.40031481,98069031.92138498
2025-06-23 17:00:00,100743.41,102764.45,100528.82,102553.58,703.95264519,71555072.25887246
2025-06-23 18:00:00,102553.58,103377.99,102450.54,103004.67,711.83114038,73209480.18616404
2025-06-23 19:00:00,103010.25,103420.0,102731.69,103243.85,376.56761995,38824666.698474884
2025-06-23 20:00:00,103245.73,103994.99,102943.24,103801.43,422.05300567,43680944.53824179
2025-06-23 21:00:00,103801.44,104293.28,103703.36,103762.97,383.95499684,39889185.40989427
2025-06-23 22:00:00,103763.02,106135.47,103763.0,105631.9,1327.43887769,139146586.76110888
2025-06-23 23:00:00,105629.69,105770.66,105186.92,105419.39,347.98348193,36712836.736112416
2025-06-24 00:00:00,105418.4,105586.21,104972.5,105207.66,216.46230655,22792656.69948281
2025-06-24 01:00:00,105206.89,105575.59,105038.74,105526.17,266.09202038,28029294.57173495
2025-06-24 02:00:00,105521.23,105521.23,104797.52,104841.98,197.69645727,20791833.28234996
2025-06-24 03:00:00,104841.97,105208.29,104772.91,104996.12,119.39333618,12530906.406454729
2025-06-24 04:00:00,104993.13,105041.34,104773.8,104898.61,115.89288082,12160259.855793511
2025-06-24 05:00:00,104898.61,105503.38,104898.61,105477.4,331.53000436,34875133.04364802
2025-06-24 06:00:00,105477.4,105916.27,105312.11,105738.63,248.77193907,26273078.756245524
